Left Period,Left Arrival Rate,Right Period,Right Arrival Rate,Left Number of Cars,Left Average Waiting Time,Left Maximum Waiting Time,Left Time to Clear,Right Number of Cars,Right Average Waiting Time,Right Maximum Waiting Time,Right Time to Clear,
5,0.40,5,0.40,151,3.61,9,1,152,3.73,8,1,
5,0.40,5,0.50,151,3.61,9,1,194,12.98,16,2,
5,0.40,5,0.60,151,3.61,9,1,237,53.50,79,77,
5,0.40,5,0.70,151,3.61,9,1,279,103.84,185,183,
5,0.40,5,0.80,151,3.61,9,1,322,153.59,283,284,
5,0.40,5,0.90,151,3.61,9,1,365,204.31,387,388,
5,0.50,5,0.10,194,13.86,16,4,32,1.68,5,1,
5,0.50,5,0.20,194,13.86,16,4,69,1.98,6,1,
5,0.50,5,0.30,194,13.86,16,4,112,2.34,6,1,
5,0.50,5,0.40,194,13.86,16,4,152,3.73,8,1,
5,0.50,5,0.50,194,13.86,16,4,194,12.98,16,2,
5,0.50,5,0.60,194,13.86,16,4,237,53.50,79,77,
5,0.50,5,0.70,194,13.86,16,4,279,103.84,185,183,
5,0.50,5,0.80,194,13.86,16,4,322,153.59,283,284,
5,0.50,5,0.90,194,13.86,16,4,365,204.31,387,388,
5,0.60,5,0.10,237,54.26,86,85,32,1.68,5,1,
5,0.60,5,0.20,237,54.26,86,85,69,1.98,6,1,
5,0.60,5,0.30,237,54.26,86,85,112,2.34,6,1,
5,0.60,5,0.40,237,54.26,86,85,152,3.73,8,1,
5,0.60,5,0.50,237,54.26,86,85,194,12.98,16,2,
5,0.60,5,0.60,237,54.26,86,85,237,53.50,79,77,
5,0.60,5,0.70,237,54.26,86,85,279,103.84,185,183,
5,0.60,5,0.80,237,54.26,86,85,322,153.59,283,284,
5,0.60,5,0.90,237,54.26,86,85,365,204.31,387,388,
5,0.70,5,0.10,280,101.91,182,182,32,1.68,5,1,
5,0.70,5,0.20,280,101.91,182,182,69,1.98,6,1,
5,0.70,5,0.30,280,101.91,182,182,112,2.34,6,1,
5,0.70,5,0.40,280,101.91,182,182,152,3.73,8,1,
5,0.70,5,0.50,280,101.91,182,182,194,12.98,16,2,
5,0.70,5,0.60,280,101.91,182,182,237,53.50,79,77,
5,0.70,5,0.70,280,101.91,182,182,279,103.84,185,183,
5,0.70,5,0.80,280,101.91,182,182,322,153.59,283,284,
5,0.70,5,0.90,280,101.91,182,182,365,204.31,387,388,
5,0.80,5,0.10,323,150.99,283,283,32,1.68,5,1,
5,0.80,5,0.20,323,150.99,283,283,69,1.98,6,1,
5,0.80,5,0.30,323,150.99,283,283,112,2.34,6,1,
5,0.80,5,0.40,323,150.99,283,283,152,3.73,8,1,
5,0.80,5,0.50,323,150.99,283,283,194,12.98,16,2,
5,0.80,5,0.60,323,150.99,283,283,237,53.50,79,77,
5,0.80,5,0.70,323,150.99,283,283,279,103.84,185,183,
5,0.80,5,0.80,323,150.99,283,283,322,153.59,283,284,
5,0.80,5,0.90,323,150.99,283,283,365,204.31,387,388,
5,0.90,5,0.10,365,199.53,383,384,32,1.68,5,1,
5,0.90,5,0.20,365,199.53,383,384,69,1.98,6,1,
5,0.90,5,0.30,365,199.53,383,384,112,2.34,6,1,
5,0.90,5,0.40,365,199.53,383,384,152,3.73,8,1,
5,0.90,5,0.50,366,198.63,381,382,193,13.22,16,1,
5,0.90,5,0.60,366,198.63,381,382,236,54.01,88,85,
5,0.90,5,0.70,366,198.63,381,382,277,102.42,182,181,
5,0.90,5,0.80,366,198.63,381,382,322,153.09,286,286,
5,0.90,5,0.90,366,198.63,381,382,367,203.07,387,387,
5,0.10,6,0.10,32,2.24,6,1,32,1.50,6,1,
5,0.10,6,0.20,32,2.24,6,1,70,1.74,6,1,
5,0.10,6,0.30,32,2.24,6,1,111,2.00,6,1,
5,0.10,6,0.40,32,2.24,6,1,156,2.63,6,1,
5,0.10,6,0.50,32,2.24,6,1,197,5.71,10,1,
5,0.10,6,0.60,32,2.24,6,1,241,30.09,40,36,
5,0.10,6,0.70,32,2.24,6,1,284,73.43,125,122,
5,0.10,6,0.80,32,2.24,6,1,327,119.33,220,220,
5,0.10,6,0.90,32,2.24,6,1,372,165.33,311,311,
5,0.20,6,0.10,71,2.47,7,1,32,1.50,6,1,
5,0.20,6,0.20,71,2.47,7,1,70,1.74,6,1,
5,0.20,6,0.30,71,2.47,7,1,111,2.00,6,1,
5,0.20,6,0.40,71,2.47,7,1,156,2.63,6,1,
5,0.20,6,0.50,71,2.47,7,1,197,5.71,10,1,
5,0.20,6,0.60,71,2.47,7,1,241,30.09,40,36,
5,0.20,6,0.70,71,2.47,7,1,284,73.43,125,122,
5,0.20,6,0.80,71,2.47,7,1,327,119.33,220,220,
5,0.20,6,0.90,71,2.47,7,1,372,165.33,311,311,
5,0.30,6,0.10,113,3.20,7,1,32,1.50,6,1,
5,0.30,6,0.20,113,3.20,7,1,70,1.74,6,1,
5,0.30,6,0.30,113,3.20,7,1,111,2.00,6,1,
5,0.30,6,0.40,113,3.20,7,1,156,2.63,6,1,
5,0.30,6,0.50,113,3.20,7,1,197,5.71,10,1,
5,0.30,6,0.60,113,3.20,7,1,241,30.09,40,36,
5,0.30,6,0.70,113,3.20,7,1,284,73.43,125,122,
5,0.30,6,0.80,113,3.20,7,1,327,119.33,220,220,
5,0.30,6,0.90,113,3.20,7,1,372,165.33,311,311,
5,0.40,6,0.10,155,6.33,11,1,32,1.50,6,1,
5,0.40,6,0.20,155,6.33,11,1,70,1.74,6,1,
5,0.40,6,0.30,155,6.33,11,1,111,2.00,6,1,
5,0.40,6,0.40,155,6.33,11,1,156,2.63,6,1,
5,0.40,6,0.50,155,6.33,11,1,197,5.71,10,1,
5,0.40,6,0.60,155,6.33,11,1,241,30.09,40,36,
5,0.40,6,0.70,155,6.33,11,1,284,73.43,125,122,
5,0.40,6,0.80,155,6.33,11,1,327,119.33,220,220,
5,0.40,6,0.90,155,6.33,11,1,372,165.33,311,311,
5,0.50,6,0.10,197,29.48,40,33,32,1.50,6,1,
5,0.50,6,0.20,197,29.48,40,33,70,1.74,6,1,
5,0.50,6,0.30,197,29.48,40,33,111,2.00,6,1,
5,0.50,6,0.40,197,29.48,40,33,156,2.63,6,1,
5,0.50,6,0.50,197,29.48,40,33,197,5.71,10,1,
5,0.50,6,0.60,197,29.48,40,33,241,30.09,40,36,
5,0.50,6,0.70,197,29.48,40,33,284,73.43,125,122,
5,0.50,6,0.80,197,29.48,40,33,327,119.33,220,220,
5,0.50,6,0.90,197,29.48,40,33,372,165.33,311,311,
5,0.60,6,0.10,239,80.93,141,140,32,1.50,6,1,
5,0.60,6,0.20,239,80.93,141,140,70,1.74,6,1,
5,0.60,6,0.30,239,80.93,141,140,111,2.00,6,1,
5,0.60,6,0.40,239,80.93,141,140,156,2.63,6,1,
5,0.60,6,0.50,239,80.93,141,140,197,5.71,10,1,
5,0.60,6,0.60,239,80.93,141,140,241,30.09,40,36,
5,0.60,6,0.70,239,80.93,141,140,284,73.43,125,122,
5,0.60,6,0.80,239,80.93,141,140,327,119.33,220,220,
5,0.60,6,0.90,239,80.93,141,140,372,165.33,311,311,
5,0.70,6,0.10,285,135.50,253,253,32,1.50,6,1,
5,0.70,6,0.20,285,135.50,253,253,70,1.74,6,1,
5,0.70,6,0.30,285,135.50,253,253,111,2.00,6,1,
5,0.70,6,0.40,285,135.50,253,253,156,2.63,6,1,
5,0.70,6,0.50,285,135.50,253,253,197,5.71,10,1,
5,0.70,6,0.60,285,135.50,253,253,241,30.09,40,36,
5,0.70,6,0.70,285,135.50,253,253,284,73.43,125,122,
5,0.70,6,0.80,285,135.50,253,253,327,119.33,220,220,
5,0.70,6,0.90,285,135.50,253,253,372,165.33,311,311,
5,0.80,6,0.10,327,189.22,357,358,32,1.50,6,1,
5,0.80,6,0.20,327,189.22,357,358,70,1.74,6,1,
5,0.80,6,0.30,327,189.22,357,358,111,2.00,6,1,
5,0.80,6,0.40,327,189.22,357,358,156,2.63,6,1,
5,0.80,6,0.50,327,189.22,357,358,197,5.71,10,1,
5,0.80,6,0.60,327,189.22,357,358,241,30.09,40,36,
5,0.80,6,0.70,327,189.22,357,358,284,73.43,125,122,
5,0.80,6,0.80,327,189.22,357,358,327,119.33,220,220,
5,0.80,6,0.90,327,189.22,357,358,372,165.33,311,311,
5,0.90,6,0.10,371,243.40,470,470,32,1.50,6,1,
5,0.90,6,0.20,371,243.40,470,470,70,1.74,6,1,
5,0.90,6,0.30,371,243.40,470,470,111,2.00,6,1,
5,0.90,6,0.40,371,243.40,470,470,156,2.63,6,1,
5,0.90,6,0.50,371,243.40,470,470,197,5.71,10,1,
5,0.90,6,0.60,371,243.40,470,470,241,30.09,40,36,
5,0.90,6,0.70,371,243.40,470,470,284,73.43,125,122,
5,0.90,6,0.80,371,243.40,470,470,327,119.33,220,220,
5,0.90,6,0.90,371,243.40,470,470,372,165.33,311,311,
5,0.10,7,0.10,32,2.69,7,1,32,1.34,5,1,
5,0.10,7,0.20,32,2.69,7,1,71,1.47,6,1,
5,0.10,7,0.30,32,2.69,7,1,114,1.81,6,1,
5,0.10,7,0.40,32,2.69,7,1,157,2.12,6,1,
5,0.10,7,0.50,32,2.69,7,1,199,3.57,7,1,
5,0.10,7,0.60,32,2.69,7,1,243,15.84,18,7,
5,0.10,7,0.70,32,2.69,7,1,287,52.80,85,83,
5,0.10,7,0.80,32,2.69,7,1,332,96.15,172,171,
5,0.10,7,0.90,32,2.69,7,1,377,138.90,261,261,
5,0.20,7,0.10,72,3.10,8,1,32,1.34,5,1,
5,0.20,7,0.20,72,3.10,8,1,71,1.47,6,1,
5,0.20,7,0.30,72,3.10,8,1,114,1.81,6,1,
5,0.20,7,0.40,72,3.10,8,1,157,2.12,6,1,
5,0.20,7,0.50,72,3.10,8,1,199,3.57,7,1,
5,0.20,7,0.60,72,3.10,8,1,243,15.84,18,7,
5,0.20,7,0.70,72,3.10,8,1,287,52.80,85,83,
5,0.20,7,0.80,72,3.10,8,1,332,96.15,172,171,
5,0.20,7,0.90,72,3.10,8,1,377,138.90,261,261,
5,0.30,7,0.10,114,4.22,8,1,32,1.34,5,1,
5,0.30,7,0.20,114,4.22,8,1,71,1.47,6,1,
5,0.30,7,0.30,114,4.22,8,1,114,1.81,6,1,
5,0.30,7,0.40,114,4.22,8,1,157,2.12,6,1,
5,0.30,7,0.50,114,4.22,8,1,199,3.57,7,1,
5,0.30,7,0.60,114,4.22,8,1,243,15.84,18,7,
5,0.30,7,0.70,114,4.22,8,1,287,52.80,85,83,
5,0.30,7,0.80,114,4.22,8,1,332,96.15,172,171,
5,0.30,7,0.90,114,4.22,8,1,377,138.90,261,261,
5,0.40,7,0.10,158,11.37,16,4,32,1.34,5,1,
5,0.40,7,0.20,158,11.37,16,4,71,1.47,6,1,
5,0.40,7,0.30,158,11.37,16,4,114,1.81,6,1,
5,0.40,7,0.40,158,11.37,16,4,157,2.12,6,1,
5,0.40,7,0.50,158,11.37,16,4,199,3.57,7,1,
5,0.40,7,0.60,158,11.37,16,4,243,15.84,18,7,
5,0.40,7,0.70,158,11.37,16,4,287,52.80,85,83,
5,0.40,7,0.80,158,11.37,16,4,332,96.15,172,171,
5,0.40,7,0.90,158,11.37,16,4,377,138.90,261,261,
5,0.50,7,0.10,199,54.32,86,80,32,1.34,5,1,
5,0.50,7,0.20,199,54.32,86,80,71,1.47,6,1,
5,0.50,7,0.30,199,54.32,86,80,114,1.81,6,1,
5,0.50,7,0.40,199,54.32,86,80,157,2.12,6,1,
5,0.50,7,0.50,199,54.32,86,80,199,3.57,7,1,
5,0.50,7,0.60,199,54.32,86,80,243,15.84,18,7,
5,0.50,7,0.70,199,54.32,86,80,287,52.80,85,83,
5,0.50,7,0.80,199,54.32,86,80,332,96.15,172,171,
5,0.50,7,0.90,199,54.32,86,80,377,138.90,261,261,
5,0.60,7,0.10,243,112.82,203,202,32,1.34,5,1,
5,0.60,7,0.20,243,112.82,203,202,71,1.47,6,1,
5,0.60,7,0.30,243,112.82,203,202,114,1.81,6,1,
5,0.60,7,0.40,243,112.82,203,202,157,2.12,6,1,
5,0.60,7,0.50,243,112.82,203,202,199,3.57,7,1,
5,0.60,7,0.60,243,112.82,203,202,243,15.84,18,7,
5,0.60,7,0.70,243,112.82,203,202,287,52.80,85,83,
5,0.60,7,0.80,243,112.82,203,202,332,96.15,172,171,
5,0.60,7,0.90,243,112.82,203,202,377,138.90,261,261,
5,0.70,7,0.10,288,170.99,323,323,32,1.34,5,1,
5,0.70,7,0.20,288,170.99,323,323,71,1.47,6,1,
5,0.70,7,0.30,288,170.99,323,323,114,1.81,6,1,
5,0.70,7,0.40,288,170.99,323,323,157,2.12,6,1,
5,0.70,7,0.50,288,170.99,323,323,199,3.57,7,1,
5,0.70,7,0.60,289,169.69,323,323,245,16.19,19,10,
5,0.70,7,0.70,289,169.69,323,323,286,52.71,86,84,
5,0.70,7,0.80,289,169.69,323,323,331,94.25,171,171,
5,0.70,7,0.90,289,169.69,323,323,376,138.63,258,259,
5,0.80,7,0.10,331,229.69,439,439,33,1.31,5,1,
5,0.80,7,0.20,331,229.69,439,439,77,1.46,6,1,
5,0.80,7,0.30,331,229.69,439,439,118,1.85,6,1,
5,0.80,7,0.40,331,229.69,439,439,159,2.20,6,1,
5,0.80,7,0.50,331,229.69,439,439,201,3.81,8,1,
5,0.80,7,0.60,331,229.69,439,439,245,16.19,19,10,
5,0.80,7,0.70,331,229.69,439,439,286,52.71,86,84,
5,0.80,7,0.80,331,229.69,439,439,331,94.25,171,171,
5,0.80,7,0.90,331,229.69,439,439,376,138.63,258,259,
5,0.90,7,0.10,376,287.83,560,560,33,1.31,5,1,
5,0.90,7,0.20,376,287.83,560,560,77,1.46,6,1,
5,0.90,7,0.30,376,287.83,560,560,118,1.85,6,1,
5,0.90,7,0.40,376,287.83,560,560,159,2.20,6,1,
5,0.90,7,0.50,376,287.83,560,560,201,3.81,8,1,
5,0.90,7,0.60,376,287.83,560,560,245,16.19,19,10,
5,0.90,7,0.70,376,287.83,560,560,286,52.71,86,84,
5,0.90,7,0.80,376,287.83,560,560,331,94.25,171,171,
5,0.90,7,0.90,376,287.83,560,560,376,138.63,258,259,
5,0.10,8,0.10,35,3.21,8,1,35,1.21,5,1,
5,0.10,8,0.20,35,3.21,8,1,75,1.31,6,1,
5,0.10,8,0.30,35,3.21,8,1,118,1.71,6,1,
5,0.10,8,0.40,35,3.21,8,1,159,2.02,6,1,
5,0.10,8,0.50,35,3.21,8,1,203,2.73,7,1,
5,0.10,8,0.60,35,3.21,8,1,246,8.61,12,1,
5,0.10,8,0.70,35,3.21,8,1,287,37.60,55,52,
5,0.10,8,0.80,35,3.21,8,1,332,76.98,135,134,
5,0.10,8,0.90,35,3.21,8,1,380,118.48,216,216,
5,0.20,8,0.10,77,3.80,9,1,35,1.21,5,1,
5,0.20,8,0.20,77,3.80,9,1,75,1.31,6,1,
5,0.20,8,0.30,77,3.80,9,1,118,1.71,6,1,
5,0.20,8,0.40,77,3.80,9,1,159,2.02,6,1,
5,0.20,8,0.50,77,3.80,9,1,203,2.73,7,1,
5,0.20,8,0.60,77,3.80,9,1,246,8.61,12,1,
5,0.20,8,0.70,77,3.80,9,1,287,37.60,55,52,
5,0.20,8,0.80,77,3.80,9,1,332,76.98,135,134,
5,0.20,8,0.90,77,3.80,9,1,380,118.48,216,216,
5,0.30,8,0.10,118,5.73,12,1,35,1.21,5,1,
5,0.30,8,0.20,118,5.73,12,1,75,1.31,6,1,
5,0.30,8,0.30,118,5.73,12,1,118,1.71,6,1,
5,0.30,8,0.40,118,5.73,12,1,159,2.02,6,1,
5,0.30,8,0.50,118,5.73,12,1,203,2.73,7,1,
5,0.30,8,0.60,118,5.73,12,1,246,8.61,12,1,
5,0.30,8,0.70,118,5.73,12,1,287,37.60,55,52,
5,0.30,8,0.80,118,5.73,12,1,332,76.98,135,134,
5,0.30,8,0.90,118,5.73,12,1,380,118.48,216,216,
5,0.40,8,0.10,159,23.10,27,12,35,1.21,5,1,
5,0.40,8,0.20,159,23.10,27,12,75,1.31,6,1,
5,0.40,8,0.30,159,23.10,27,12,118,1.71,6,1,
5,0.40,8,0.40,159,23.10,27,12,159,2.02,6,1,
5,0.40,8,0.50,159,23.10,27,12,203,2.73,7,1,
5,0.40,8,0.60,159,23.10,27,12,246,8.61,12,1,
5,0.40,8,0.70,159,23.10,27,12,287,37.60,55,52,
5,0.40,8,0.80,159,23.10,27,12,332,76.98,135,134,
5,0.40,8,0.90,159,23.10,27,12,380,118.48,216,216,
5,0.50,8,0.10,203,78.78,131,128,35,1.21,5,1,
5,0.50,8,0.20,203,78.78,131,128,75,1.31,6,1,
5,0.50,8,0.30,203,78.78,131,128,118,1.71,6,1,
5,0.50,8,0.40,203,78.78,131,128,159,2.02,6,1,
5,0.50,8,0.50,203,78.78,131,128,203,2.73,7,1,
5,0.50,8,0.60,203,78.78,131,128,246,8.61,12,1,
5,0.50,8,0.70,203,78.78,131,128,287,37.60,55,52,
5,0.50,8,0.80,203,78.78,131,128,332,76.98,135,134,
5,0.50,8,0.90,203,78.78,131,128,380,118.48,216,216,
5,0.60,8,0.10,245,140.59,256,253,35,1.21,5,1,
5,0.60,8,0.20,245,140.59,256,253,75,1.31,6,1,
5,0.60,8,0.30,245,140.59,256,253,118,1.71,6,1,
5,0.60,8,0.40,245,140.59,256,253,159,2.02,6,1,
5,0.60,8,0.50,245,140.59,256,253,203,2.73,7,1,
5,0.60,8,0.60,245,140.59,256,253,246,8.61,12,1,
5,0.60,8,0.70,245,140.59,256,253,287,37.60,55,52,
5,0.60,8,0.80,245,140.59,256,253,332,76.98,135,134,
5,0.60,8,0.90,245,140.59,256,253,380,118.48,216,216,
5,0.70,8,0.10,291,206.03,387,387,35,1.21,5,1,
5,0.70,8,0.20,291,206.03,387,387,75,1.31,6,1,
5,0.70,8,0.30,291,206.03,387,387,118,1.71,6,1,
5,0.70,8,0.40,291,206.03,387,387,159,2.02,6,1,
5,0.70,8,0.50,291,206.03,387,387,203,2.73,7,1,
5,0.70,8,0.60,291,206.03,387,387,246,8.61,12,1,
5,0.70,8,0.70,291,206.03,387,387,287,37.60,55,52,
5,0.70,8,0.80,291,206.03,387,387,332,76.98,135,134,
5,0.70,8,0.90,291,206.03,387,387,380,118.48,216,216,
5,0.80,8,0.10,333,270.19,521,519,35,1.21,5,1,
5,0.80,8,0.20,333,270.19,521,519,75,1.31,6,1,
5,0.80,8,0.30,333,270.19,521,519,118,1.71,6,1,
5,0.80,8,0.40,333,270.19,521,519,159,2.02,6,1,
5,0.80,8,0.50,333,270.19,521,519,203,2.73,7,1,
5,0.80,8,0.60,333,270.19,521,519,246,8.61,12,1,
5,0.80,8,0.70,333,270.19,521,519,287,37.60,55,52,
5,0.80,8,0.80,333,270.19,521,519,332,76.98,135,134,
5,0.80,8,0.90,333,270.19,521,519,380,118.48,216,216,
5,0.90,8,0.10,379,332.24,645,645,35,1.21,5,1,
5,0.90,8,0.20,379,332.24,645,645,75,1.31,6,1,
5,0.90,8,0.30,379,332.24,645,645,118,1.71,6,1,
5,0.90,8,0.40,379,332.24,645,645,159,2.02,6,1,
5,0.90,8,0.50,379,332.24,645,645,203,2.73,7,1,
5,0.90,8,0.60,379,332.24,645,645,246,8.61,12,1,
5,0.90,8,0.70,379,332.24,645,645,287,37.60,55,52,
5,0.90,8,0.80,379,332.24,645,645,332,76.98,135,134,
5,0.90,8,0.90,379,332.24,645,645,380,118.48,216,216,
5,0.10,9,0.10,35,3.78,9,1,35,1.07,5,1,
5,0.10,9,0.20,35,3.78,9,1,75,1.10,6,1,
5,0.10,9,0.30,35,3.78,9,1,120,1.31,6,1,
5,0.10,9,0.40,35,3.78,9,1,162,1.75,6,1,
5,0.10,9,0.50,35,3.78,9,1,204,2.31,6,1,
5,0.10,9,0.60,35,3.78,9,1,248,4.90,10,2,
5,0.10,9,0.70,35,3.78,9,1,289,25.86,30,27,
5,0.10,9,0.80,35,3.78,9,1,336,63.28,106,102,
5,0.10,9,0.90,35,3.78,9,1,385,103.00,187,185,
5,0.20,9,0.10,77,4.52,10,1,35,1.07,5,1,
5,0.20,9,0.20,77,4.52,10,1,75,1.10,6,1,
5,0.20,9,0.30,77,4.52,10,1,120,1.31,6,1,
5,0.20,9,0.40,77,4.52,10,1,162,1.75,6,1,
5,0.20,9,0.50,77,4.52,10,1,204,2.31,6,1,
5,0.20,9,0.60,77,4.52,10,1,248,4.90,10,2,
5,0.20,9,0.70,77,4.52,10,1,289,25.86,30,27,
5,0.20,9,0.80,77,4.52,10,1,336,63.28,106,102,
5,0.20,9,0.90,77,4.52,10,1,385,103.00,187,185,
5,0.30,9,0.10,119,8.02,15,1,35,1.07,5,1,
5,0.30,9,0.20,119,8.02,15,1,75,1.10,6,1,
5,0.30,9,0.30,119,8.02,15,1,120,1.31,6,1,
5,0.30,9,0.40,119,8.02,15,1,162,1.75,6,1,
5,0.30,9,0.50,119,8.02,15,1,204,2.31,6,1,
5,0.30,9,0.60,119,8.02,15,1,248,4.90,10,2,
5,0.30,9,0.70,119,8.02,15,1,289,25.86,30,27,
5,0.30,9,0.80,119,8.02,15,1,336,63.28,106,102,
5,0.30,9,0.90,119,8.02,15,1,385,103.00,187,185,
5,0.40,9,0.10,160,39.15,55,45,35,1.07,5,1,
5,0.40,9,0.20,160,39.15,55,45,75,1.10,6,1,
5,0.40,9,0.30,160,39.15,55,45,120,1.31,6,1,
5,0.40,9,0.40,160,39.15,55,45,162,1.75,6,1,
5,0.40,9,0.50,160,39.15,55,45,204,2.31,6,1,
5,0.40,9,0.60,160,39.15,55,45,248,4.90,10,2,
5,0.40,9,0.70,160,39.15,55,45,289,25.86,30,27,
5,0.40,9,0.80,160,39.15,55,45,336,63.28,106,102,
5,0.40,9,0.90,160,39.15,55,45,385,103.00,187,185,
5,0.50,9,0.10,202,100.15,178,174,35,1.04,5,1,
5,0.50,9,0.20,202,100.15,178,174,74,1.16,6,1,
5,0.50,9,0.30,202,100.15,178,174,114,1.35,6,1,
5,0.50,9,0.40,202,100.15,178,174,157,1.78,6,1,
5,0.50,9,0.50,202,100.15,178,174,204,2.26,6,1,
5,0.50,9,0.60,202,100.15,178,174,245,4.70,9,2,
5,0.50,9,0.70,202,100.15,178,174,292,25.38,33,30,
5,0.50,9,0.80,202,100.15,178,174,337,63.21,105,103,
5,0.50,9,0.90,202,100.15,178,174,384,101.92,188,188,
5,0.60,9,0.10,248,169.05,319,317,35,1.04,5,1,
5,0.60,9,0.20,248,169.05,319,317,74,1.16,6,1,
5,0.60,9,0.30,248,169.05,319,317,114,1.35,6,1,
5,0.60,9,0.40,248,169.05,319,317,157,1.78,6,1,
5,0.60,9,0.50,248,169.05,319,317,204,2.26,6,1,
5,0.60,9,0.60,248,169.05,319,317,245,4.70,9,2,
5,0.60,9,0.70,248,169.05,319,317,292,25.38,33,30,
5,0.60,9,0.80,248,169.05,319,317,337,63.21,105,103,
5,0.60,9,0.90,248,169.05,319,317,384,101.92,188,188,
5,0.70,9,0.10,291,239.24,459,457,35,1.04,5,1,
5,0.70,9,0.20,291,239.24,459,457,74,1.16,6,1,
5,0.70,9,0.30,291,239.24,459,457,114,1.35,6,1,
5,0.70,9,0.40,291,239.24,459,457,157,1.78,6,1,
5,0.70,9,0.50,291,239.24,459,457,204,2.26,6,1,
5,0.70,9,0.60,291,239.24,459,457,245,4.70,9,2,
5,0.70,9,0.70,291,239.24,459,457,292,25.38,33,30,
5,0.70,9,0.80,291,239.24,459,457,337,63.21,105,103,
5,0.70,9,0.90,291,239.24,459,457,384,101.92,188,188,
5,0.80,9,0.10,338,308.15,598,596,35,1.04,5,1,
5,0.80,9,0.20,338,308.15,598,596,74,1.16,6,1,
5,0.80,9,0.30,338,308.15,598,596,114,1.35,6,1,
5,0.80,9,0.40,338,308.15,598,596,157,1.78,6,1,
5,0.80,9,0.50,338,308.15,598,596,204,2.26,6,1,
5,0.80,9,0.60,338,308.15,598,596,245,4.70,9,2,
5,0.80,9,0.70,338,308.15,598,596,292,25.38,33,30,
5,0.80,9,0.80,338,308.15,598,596,337,63.21,105,103,
5,0.80,9,0.90,338,308.15,598,596,384,101.92,188,188,
5,0.90,9,0.10,385,377.98,740,740,35,1.04,5,1,
5,0.90,9,0.20,385,377.98,740,740,74,1.16,6,1,
5,0.90,9,0.30,385,377.98,740,740,114,1.35,6,1,
5,0.90,9,0.40,385,377.98,740,740,157,1.78,6,1,
5,0.90,9,0.50,385,377.98,740,740,204,2.26,6,1,
5,0.90,9,0.60,385,377.98,740,740,245,4.70,9,2,
5,0.90,9,0.70,385,377.98,740,740,292,25.38,33,30,
5,0.90,9,0.80,385,377.98,740,740,337,63.21,105,103,
5,0.90,9,0.90,385,377.98,740,740,384,101.92,188,188,
5,0.10,10,0.10,33,4.15,9,1,34,1.00,5,1,
5,0.10,10,0.20,33,4.15,9,1,76,1.06,6,1,
5,0.10,10,0.30,33,4.15,9,1,117,1.12,6,1,
5,0.10,10,0.40,33,4.15,9,1,161,1.49,6,1,
5,0.10,10,0.50,33,4.15,9,1,204,2.05,6,1,
5,0.10,10,0.60,33,4.15,9,1,248,3.55,9,1,
5,0.10,10,0.70,33,4.15,9,1,295,16.73,19,12,
5,0.10,10,0.80,33,4.15,9,1,341,51.90,85,84,
5,0.10,10,0.90,33,4.15,9,1,388,89.41,163,162,
5,0.20,10,0.10,74,5.20,11,1,34,1.00,5,1,
5,0.20,10,0.20,74,5.20,11,1,76,1.06,6,1,
5,0.20,10,0.30,74,5.20,11,1,117,1.12,6,1,
5,0.20,10,0.40,74,5.20,11,1,161,1.49,6,1,
5,0.20,10,0.50,74,5.20,11,1,204,2.05,6,1,
5,0.20,10,0.60,74,5.20,11,1,248,3.55,9,1,
5,0.20,10,0.70,74,5.20,11,1,295,16.73,19,12,
5,0.20,10,0.80,74,5.20,11,1,341,51.90,85,84,
5,0.20,10,0.90,74,5.20,11,1,388,89.41,163,162,
5,0.30,10,0.10,118,10.15,17,1,34,1.00,5,1,
5,0.30,10,0.20,118,10.15,17,1,76,1.06,6,1,
5,0.30,10,0.30,118,10.15,17,1,117,1.12,6,1,
5,0.30,10,0.40,118,10.15,17,1,161,1.49,6,1,
5,0.30,10,0.50,118,10.15,17,1,204,2.05,6,1,
5,0.30,10,0.60,118,10.15,17,1,248,3.55,9,1,
5,0.30,10,0.70,118,10.15,17,1,295,16.73,19,12,
5,0.30,10,0.80,118,10.15,17,1,341,51.90,85,84,
5,0.30,10,0.90,118,10.15,17,1,388,89.41,163,162,
5,0.40,10,0.10,162,54.63,88,78,34,1.00,5,1,
5,0.40,10,0.20,162,54.63,88,78,76,1.06,6,1,
5,0.40,10,0.30,162,54.63,88,78,117,1.12,6,1,
5,0.40,10,0.40,162,54.63,88,78,161,1.49,6,1,
5,0.40,10,0.50,162,54.63,88,78,204,2.05,6,1,
5,0.40,10,0.60,162,54.63,88,78,248,3.55,9,1,
5,0.40,10,0.70,162,54.63,88,78,295,16.73,19,12,
5,0.40,10,0.80,162,54.63,88,78,341,51.90,85,84,
5,0.40,10,0.90,162,54.63,88,78,388,89.41,163,162,
5,0.50,10,0.10,207,125.11,228,224,34,1.00,5,1,
5,0.50,10,0.20,207,125.11,228,224,76,1.06,6,1,
5,0.50,10,0.30,207,125.11,228,224,117,1.12,6,1,
5,0.50,10,0.40,207,125.11,228,224,161,1.49,6,1,
5,0.50,10,0.50,207,125.11,228,224,204,2.05,6,1,
5,0.50,10,0.60,207,125.11,228,224,248,3.55,9,1,
5,0.50,10,0.70,207,125.11,228,224,295,16.73,19,12,
5,0.50,10,0.80,207,125.11,228,224,341,51.90,85,84,
5,0.50,10,0.90,207,125.11,228,224,388,89.41,163,162,
